Shortname,name,Paper,Stress (MPa),Strain Rate (min) /s,Time to 1% strain (s),log(time),Temperature C,ID-curve,Sol. Temp (ºC),Sol. Time (h),1 age temp (ºC),1 age time (h),2 age temp (ºC),2 age time (hr),C/T,Orientation,VolFrac (%),Notes,IndexRef,Co,Ni,Al,Cr,W,Ti,Ta,Nb,V,Mo,C,Zr,B,Ir,Re,Si,Fe,Y,Hf,Ge,Mn,Sc,Ru,Ce,Nd
Co-31.8Ni-8.7Al-12.6Cr-4.7W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy2,"Freund, L. P. et al. The grain boundary pinning effect of the ? phase in an advanced polycrystalline ?/?? Co-base superalloy. J. Alloys Compd. 753, 333–342 (2018).",740,0.000000394,25380.71066,4.404503778,750,196-2,1250,3,900,4,750,16,1,10,53,also rolled and recrystallized,196,41.03,31.8,8.7,12.6,4.7,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-11.Al-12.Cr-3.W-0.3Ti-0.2Ta-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy6,"Freund, L. P. et al. The Effect of a Grain Boundary Pinning B2 Phase on Polycrystalline Co-Based Superalloys with Reduced Density. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4070–4078 (2018).",620,0.0000012,8333.333333,3.920818754,750,197-1,1250,3,900,4,750,16,1,10,25,also rolled and recrystallized,197,40.83,32,11,12,3,0.3,0.2,0,0,0,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-9.Al-12.Cr-5.W-0.3Ti-0.2Ta-1.Mo-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy3,"Freund, L. P. et al. The grain boundary pinning effect of the ? phase in an advanced polycrystalline ?/?? Co-base superalloy. J. Alloys Compd. 753, 333–342 (2018).",500,3.57E-08,280112.0448,5.447331784,750,198-1,1250,3,900,4,750,16,1,10,35,also rolled and recrystallized,198,39.83,32,9,12,5,0.3,0.2,0,0,1,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-9.Al-12.Cr-5.W-0.3Ti-0.2Ta-1.Mo-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy3,"Freund, L. P. et al. The grain boundary pinning effect of the ? phase in an advanced polycrystalline ?/?? Co-base superalloy. J. Alloys Compd. 753, 333–342 (2018).",620,0.00000015,66666.66667,4.823908741,750,198-1,1250,3,900,4,750,16,1,10,35,also rolled and recrystallized,198,39.83,32,9,12,5,0.3,0.2,0,0,1,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-32.Ni-9.Al-12.Cr-5.W-0.3Ti-0.2Ta-1.Mo-0.4Si-0.1Hf-0.08C-0.01Zr-0.08B,CoWAlloy3,"Freund, L. P. et al. The grain boundary pinning effect of the ? phase in an advanced polycrystalline ?/?? Co-base superalloy. J. Alloys Compd. 753, 333–342 (2018).",740,0.000000449,22271.71492,4.347753659,750,198-1,1250,3,900,4,750,16,1,10,35,also rolled and recrystallized,198,39.83,32,9,12,5,0.3,0.2,0,0,1,0.08,0.01,0.08,0,0,0.4,0,0,0.1,0,0,0,0,0,0
Co-17.Ni-10.Al-6.Cr-5.W-2.7Ta,5W,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. The creep deformation behavior of a single-crystal Co-Al-W-base superalloy at 900°C. Mater. Sci. Eng. A 635, 50–58 (2015).",275,5.16E-09,1937984.496,6.287350298,900,455-1,1310,10,1000,36,750,24,-1,1,65,"Vf comes from [1] L. Shi, J.J. Yu, C.Y. Cui, X.F. Sun, Temperature dependence of deformation behavior in a Co-Al-W-base single crystal superalloy, Mater. Sci. Eng. A. 620 (2015) 36–43. https://doi.org/10.1016/j.msea.2014.09.074.",455,59.3,17,10,6,5,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-17.Ni-10.Al-6.Cr-5.W-2.7Ta,5W,"Shi, L., Yu, J. J., Cui, C. Y. & Sun, X. F. The creep deformation behavior of a single-crystal Co-Al-W-base superalloy at 900°C. Mater. Sci. Eng. A 635, 50–58 (2015).",310,4.72E-08,211864.4068,5.326058001,900,455-1,1310,10,1000,36,750,24,-1,1,65,"Vf comes from [1] L. Shi, J.J. Yu, C.Y. Cui, X.F. Sun, Temperature dependence of deformation behavior in a Co-Al-W-base single crystal superalloy, Mater. Sci. Eng. A. 620 (2015) 36–43. https://doi.org/10.1016/j.msea.2014.09.074.",455,59.3,17,10,6,5,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-6.7Al-8.1W-6.2Ti,6Ti,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",310,0.000000005,2000000,6.301029996,900,220-1,1225,60,1000,100,,,-1,1,70,,220,79,0,6.7,0,8.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-6.7Al-8.1W-6.2Ti,6Ti,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",379,5.97E-09,1675041.876,6.224025669,900,220-1,1225,60,1000,100,,,-1,1,70,,220,79,0,6.7,0,8.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.4Al-10.7W,Ternary,"Titus, M. S., Eggeler, Y. M., Suzuki, A. & Pollock, T. M. Creep-induced planar defects in L12-containing Co- and CoNi-base single-crystal superalloys. Acta Mater. 82, 530–539 (2015)",310,0.000000006,1666666.667,6.22184875,900,221-1,1350,12,950,120,,,-1,1,56,,221,79.9,0,9.4,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.4Al-10.7W,Ternary,"Titus, M. S., Eggeler, Y. M., Suzuki, A. & Pollock, T. M. Creep-induced planar defects in L12-containing Co- and CoNi-base single-crystal superalloys. Acta Mater. 82, 530–539 (2015)",345,0.000000008,1250000,6.096910013,900,221-1,1350,12,950,120,,,-1,1,56,"tensile, single crystal",221,79.9,0,9.4,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.6Ni-11.2Al-6.5W-2.8Ta,CoNi-E,"Titus, M. S., Suzuki, A. & Pollock, T. M. Creep and directional coarsening in single crystals of new ?-?? Cobalt-base alloys. Scr. Mater. 66, 574–577 (2012).",310,9.72E-09,1028806.584,6.012333735,900,224-1,1215,12,950,120,,,-1,1,50,"negative misfit, don't report aging time so guessing 120h",224,49.9,29.6,11.2,0,6.5,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-20.3Ni-8.5Al-7.1W-2.Ti-1.5Ta-1.4Re,ERBOCo-Re1,"Kolb, M. et al. Influence of rhenium on ??-strengthened cobalt-base superalloys. J. Mater. Res. 32, 2551–2559 (2017).",125,0.0000315,317.4603175,2.501689446,1050,242-1,1280,8,1050,5,900,16,1,10,59,,242,59.2,20.3,8.5,0,7.1,2,1.5,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0
Co-20.1Ni-8.7Al-7.3W-2.Ti-1.5Ta,ERBOCo-Re0,"Kolb, M. et al. Influence of rhenium on ??-strengthened cobalt-base superalloys. J. Mater. Res. 32, 2551–2559 (2017).",125,0.0000332,301.2048193,2.478861916,1050,241-1,1280,8,1050,5,900,16,1,10,61,,241,60.4,20.1,8.7,0,7.3,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-8.W-4.Ti-1.Ta,TaTi-SX,"Lu, S., Antonov, S., Li, L. & Feng, Q. Two Steady-State Creep Stages in Co-Al-W-Base Single-Crystal Superalloys at 1273 K/137 MPa. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4079–4089 (2018).",137,0.000000003,3333333.333,6.522878745,1000,278-1,1270,24,900,50,,,-1,1,79.1,tensile,278,80,0,7,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",115,3.48E-09,2873563.218,6.458420756,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",130,4.23E-09,2364066.194,6.373659633,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",150,3.89E-08,257069.4087,5.410050399,850,290-2,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",165,1.79E-08,558659.2179,5.747146969,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",183,0.000000109,91743.11927,4.962573502,850,290-2,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",210,0.00000023,43478.26087,4.638272164,850,290-2,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",222,0.000000103,97087.37864,4.987162775,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",237,0.00000174,5747.126437,3.759450752,850,290-2,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",250,0.000000303,33003.30033,4.518557371,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",271,0.000000574,17421.60279,4.241088108,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-9.9Al-1.9Nb-5.1Mo,Co-30Ni-99Al-5.1Mo-1.9Nb,"Liu, Q., Coakley, J., Seidman, D. N. & Dunand, D. C. Precipitate Evolution and Creep Behavior of a W-Free Co-based Superalloy. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 47, 6090–6096 (2016).",306,0.00000211,4739.336493,3.675717545,850,290-1,1300,20,900,200,,,1,10,35,2 samples,290,53.1,30,9.9,0,0,0,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-9.8W-2.Ta,2Ta,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",345,0.000000007,1428571.429,6.15490196,900,222-1,1350,12,1000,100,,,-1,1,70,,222,79.4,0,8.8,0,9.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-9.8W-2.Ta,2Ta,"Titus, M. S., Suzuki, A. & Pollock, T. M. High Temperature Creep of New L1 2-containing Cobalt-base Superalloys. (2012).",310,0.000000005,2000000,6.301029996,900,222-1,1350,12,1000,100,,,-1,1,70,,222,79.4,0,8.8,0,9.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-10.Al-8.4W-1.4Ti-1.2Nb,TiNb,"Rhein, R. K. et al. Creep Behavior of Quinary ??-Strengthened Co-Based Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4090–4098 (2018).",248,0.00000063,15873.01587,4.200659451,950,334-1,1315,48,1000,24,,,-1,1,83,,334,79,0,10,0,8.4,1.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-10.Al-8.4W-1.4Ti-1.2Nb,TiNb,"Rhein, R. K. et al. Creep Behavior of Quinary ??-Strengthened Co-Based Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4090–4098 (2018).",275,6.40E-09,1562500,6.193820026,900,334-1,1315,48,1000,24,,,-1,1,83,,334,79,0,10,0,8.4,1.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-10.3Al-7.9W-1.1Ta-0.9Nb,TaNb,"Rhein, R. K. et al. Creep Behavior of Quinary ??-Strengthened Co-Based Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4090–4098 (2018).",248,0.00000019,52631.57895,4.721246399,982,335-1,1340,48,1000,24,,,-1,1,68,,335,79.8,0,10.3,0,7.9,0,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-10.3Al-7.9W-1.1Ta-0.9Nb,TaNb,"Rhein, R. K. et al. Creep Behavior of Quinary ??-Strengthened Co-Based Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 49, 4090–4098 (2018).",275,5.20E-10,19230769.23,7.283996656,900,335-1,1340,48,1000,24,,,-1,1,68,,335,79.8,0,10.3,0,7.9,0,1.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.7Ni-7.5Al-0.Cr-2.1W-4.2Ti-1.1Ta-1.Nb-3.2Mo-0.07B,0Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",276,1.56E-08,641025.641,5.806875402,850,336-1,1250,48,900,168,,,1,10,78,,336,50.122,30.7,7.48,0,2.14,4.15,1.11,1.04,0,3.19,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.7Ni-7.5Al-0.Cr-2.1W-4.2Ti-1.1Ta-1.Nb-3.2Mo-0.07B,0Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",326,3.59E-08,278551.532,5.444905551,850,336-1,1250,48,900,168,,,1,10,78,,336,50.122,30.7,7.48,0,2.14,4.15,1.11,1.04,0,3.19,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.7Ni-7.5Al-0.Cr-2.1W-4.2Ti-1.1Ta-1.Nb-3.2Mo-0.07B,0Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",357,6.18E-08,161812.2977,5.209011525,850,336-1,1250,48,900,168,,,1,10,78,,336,50.122,30.7,7.48,0,2.14,4.15,1.11,1.04,0,3.19,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.7Ni-7.5Al-0.Cr-2.1W-4.2Ti-1.1Ta-1.Nb-3.2Mo-0.07B,0Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",376,0.000000109,91743.11927,4.962573502,850,336-1,1250,48,900,168,,,1,10,78,,336,50.122,30.7,7.48,0,2.14,4.15,1.11,1.04,0,3.19,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.7Ni-7.5Al-0.Cr-2.1W-4.2Ti-1.1Ta-1.Nb-3.2Mo-0.07B,0Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",397,0.000000158,63291.13924,4.801342913,850,336-1,1250,48,900,168,,,1,10,78,,336,50.122,30.7,7.48,0,2.14,4.15,1.11,1.04,0,3.19,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.3Ni-6.6Al-4.2Cr-2.1W-3.9Ti-1.Ta-1.Nb-3.2Mo-0.12B,4Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",275,9.39E-09,1064962.726,6.027334408,850,337-1,1250,48,900,168,,,1,10,81,,337,46.701,31.3,6.56,4.18,2.1,3.92,1.02,0.95,0,3.15,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.3Ni-6.6Al-4.2Cr-2.1W-3.9Ti-1.Ta-1.Nb-3.2Mo-0.12B,4Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",326,1.91E-08,523560.2094,5.718966633,850,337-1,1250,48,900,168,,,1,10,81,,337,46.701,31.3,6.56,4.18,2.1,3.92,1.02,0.95,0,3.15,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.3Ni-6.6Al-4.2Cr-2.1W-3.9Ti-1.Ta-1.Nb-3.2Mo-0.12B,4Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",353,2.91E-08,343642.6117,5.536107011,850,337-1,1250,48,900,168,,,1,10,81,,337,46.701,31.3,6.56,4.18,2.1,3.92,1.02,0.95,0,3.15,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.3Ni-6.6Al-4.2Cr-2.1W-3.9Ti-1.Ta-1.Nb-3.2Mo-0.12B,4Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",379,6.18E-08,161812.2977,5.209011525,850,337-1,1250,48,900,168,,,1,10,81,,337,46.701,31.3,6.56,4.18,2.1,3.92,1.02,0.95,0,3.15,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.3Ni-6.6Al-4.2Cr-2.1W-3.9Ti-1.Ta-1.Nb-3.2Mo-0.12B,4Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",395,8.28E-08,120772.9469,5.081969663,850,337-1,1250,48,900,168,,,1,10,81,,337,46.701,31.3,6.56,4.18,2.1,3.92,1.02,0.95,0,3.15,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-4.Cr-9.W,4Cr,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",350,0.000000222,45045.04505,4.653647026,850,401-1,1300,12,900,200,,,1,10,57,,401,78,0,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-4.Cr-9.W,4Cr,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",400,0.000000987,10131.71226,4.005682847,850,401-1,1300,12,900,200,,,1,10,57,,401,78,0,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-4.Cr-9.W,4Cr,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",450,0.000006,1666.666667,3.22184875,850,401-1,1300,12,900,200,,,1,10,57,,401,78,0,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.0Ni-6.3Al-8.1Cr-2.0W-3.7Ti-1.0Ta-0.9Nb-3.0Mo-0.08B,8Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",274,7.30E-09,1369863.014,6.13667714,850,338-1,1250,48,900,168,,,1,10,72,,338,44.016,31,6.29,8.11,1.97,3.73,0.96,0.89,0,2.95,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.0Ni-6.3Al-8.1Cr-2.0W-3.7Ti-1.0Ta-0.9Nb-3.0Mo-0.08B,8Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",323,1.95E-08,512820.5128,5.709965389,850,338-1,1250,48,900,168,,,1,10,72,,338,44.016,31,6.29,8.11,1.97,3.73,0.96,0.89,0,2.95,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.0Ni-6.3Al-8.1Cr-2.0W-3.7Ti-1.0Ta-0.9Nb-3.0Mo-0.08B,8Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",376,9.39E-08,106496.2726,5.027334408,850,338-1,1250,48,900,168,,,1,10,72,,338,44.016,31,6.29,8.11,1.97,3.73,0.96,0.89,0,2.95,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0
Co-31.0Ni-6.3Al-8.1Cr-2.0W-3.7Ti-1.0Ta-0.9Nb-3.0Mo-0.08B,8Cr,"Ng, D. S. et al. Effect of Cr additions on a ?-?’ microstructure and creep behavior of a Co-based superalloy with low W content. Mater. Sci. Eng. A 778, (2020).",402,0.000000123,81300.81301,4.910094889,850,338-1,1250,48,900,168,,,1,10,72,,338,44.016,31,6.29,8.11,1.97,3.73,0.96,0.89,0,2.95,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.Cr-9.W,8Cr,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",350,0.00000178,5617.977528,3.749579998,850,402-1,1300,12,900,200,,,1,10,64,,402,74,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.Cr-9.W,8Cr,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",400,0.00000422,2369.668246,3.374687549,850,402-1,1300,12,900,200,,,1,10,64,,402,74,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.Al-8.Cr-9.W,8Cr,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",450,0.0000127,787.4015748,2.896196279,850,402-1,1300,12,900,200,,,1,10,64,,402,74,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-18.Ni-9.Al-9.W,18Ni,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",400,0.000000162,61728.39506,4.790484985,850,404-1,1300,12,900,200,,,1,10,50,,404,64,18,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-18.Ni-9.Al-9.W,18Ni,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",450,0.00000057,17543.85965,4.244125144,850,404-1,1300,12,900,200,,,1,10,50,,404,64,18,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-18.Ni-9.Al-9.W,18Ni,"Povstugar, I. et al. Elemental partitioning, lattice misfit and creep behaviour of Cr containing gammaprime strengthened Co base superalloys. Mater. Sci. Technol. (United Kingdom) 32, 220–225 (2016).",500,0.00000234,4273.504274,3.630784143,850,404-1,1300,12,900,200,,,1,10,50,,404,64,18,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
